Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"January 1, 2025 to January 27, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"January 1, 2025 - January 27, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,71204922.76916799,66306529.445871726,6.593675941,-2.131646095,20250121 - 20250127,9.73125894,20250114 - 20250127,6.647500711,20250115,-7.565892408,20250127,4584464.210516995,-9000000,93053.9590706,-540996.3426907,-26205.276448133,-8709.873745025,-4898393.323296264
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - January 27, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,2.29533869,2.29533869,2.29533869,24.626376291,44.81473563,97.395841117,148.696845768
Historical Performance Benchmark Comparison,Data,EFA,4.787726491,4.787726491,4.787726491,8.899434298,15.650190881,31.805295783,39.345803587
Historical Performance Benchmark Comparison,Data,VT,2.579162411,2.579162411,2.579162411,18.609032059,29.03507143,63.000151249,86.069173528
Historical Performance Benchmark Comparison,Data,U8251256,6.593675937,6.593675937,6.593675937,51.405130812,40.548027702,-62.990041704,< -2000000
Performance by Symbol,Data,941,CHINA MOBILE LTD,Stocks,Technology,1.828584447,-1.481768057,-0.030257578,0.00,"26,325.61",No
Performance by Symbol,Data,9618,JD.COM INC-CLASS A,Stocks,Consumer Cyclicals,0.340545722,15.726675742,0.052332048,0.00,"3,217.52",No
Performance by Symbol,Data,992,LENOVO GROUP LTD,Stocks,Technology,0.092514742,-6.050743588,-0.006428349,0.00,"-14,728.90",No
Performance by Symbol,Data,9961,TRIP.COM GROUP LTD,Stocks,Consumer Cyclicals,0.954663354,2.470575237,0.019604783,0.00,"121,944.11",No
Performance by Symbol,Data,9988,ALIBABA GROUP HOLDING LTD,Stocks,Technology,0.475577537,5.975791792,0.026889535,0.00,608.27,No
Performance by Symbol,Data,9CI,CAPITALAND INVESTMENT LTD/SI,Stocks,Real Estate,1.286745019,-6.31048951,-0.082865736,0.00,"-181,740.64",No
Performance by Symbol,Data,AAPL,APPLE INC,Stocks,Technology,0.714291154,-12.291111111,-0.093346737,0.00,"-37,146.05",No
Performance by Symbol,Data,AMZN,AMAZON.COM INC,Stocks,Consumer Cyclicals,0.677798924,4.543210272,0.032424751,0.00,"-2,504.26",No
Performance by Symbol,Data,ANF,ABERCROMBIE & FITCH CO-CL A,Stocks,Consumer Cyclicals,0.167158824,-13.614098394,-0.019425135,0.00,"-10,137.35",No
Performance by Symbol,Data,ASML,ASML HOLDING NV-NY REG SHS,Stocks,Technology,0.557287782,2.566487027,0.016968367,0.00,"-2,122.98",No
Performance by Symbol,Data,BILI,BILIBILI INC-SPONSORED ADR,Stocks,Technology,0.064140763,-6.732149322,-0.004704258,0.00,"-4,539.31",No
Performance by Symbol,Data,BRK B,BERKSHIRE HATHAWAY INC-CL B,Stocks,Consumer Non-Cyc,1.378118725,1.010150653,0.019245689,0.00,"-38,371.73",No
Performance by Symbol,Data,BX,BLACKSTONE INC,Stocks,Financials,0.474832591,2.95169496,0.024413253,0.00,"-15,030.35",No
Performance by Symbol,Data,CAT,CATERPILLAR INC,Stocks,Industrials,0.454527526,11.803444811,0.053043377,0.00,"33,993.22",No
Performance by Symbol,Data,CCJ,CAMECO CORP,Stocks,Energy,0.15713352,5.361610532,0.00879446,0.00,"-1,235.45",No
Performance by Symbol,Data,CRM,SALESFORCE INC,Stocks,Technology,0.494825113,-2.777794659,-0.013496239,0.00,"-34,215.73",No
Performance by Symbol,Data,CTAS,CINTAS CORP,Stocks,Industrials,2.90252807,6.731597289,0.200634263,0.00,"-15,357.11",No
Performance by Symbol,Data,D05,DBS GROUP HOLDINGS LTD,Stocks,Financials,2.435729148,1.123031312,0.020485827,0.00,"212,759.19",No
Performance by Symbol,Data,GOOG,ALPHABET INC-CL C,Stocks,Telecomm,0.856013994,3.192557375,0.029374436,0.00,"35,703.09",No
Performance by Symbol,Data,GS,GOLDMAN SACHS GROUP INC,Stocks,Financials,1.799944848,10.16279697,0.188438661,0.00,"90,145.05",No
Performance by Symbol,Data,HES,HESS CORP,Stocks,Energy,2.39344304,5.287416012,0.142445745,0.00,"-83,032.27",No
Performance by Symbol,Data,ICE,INTERCONTINENTAL EXCHANGE IN,Stocks,Financials,0.225158489,3.60454667,0.008416278,0.00,"-3,541.08",No
Performance by Symbol,Data,JPM,JPMORGAN CHASE & CO,Stocks,Financials,1.356488501,9.533596952,0.143031507,0.00,"98,489.29",No
Performance by Symbol,Data,KO,COCA-COLA CO/THE,Stocks,Consumer Non-Cyc,0.467447682,-1.113397474,-0.004500382,0.00,"-8,012.85",No
Performance by Symbol,Data,LLY,ELI LILLY & CO,Stocks,Healthcare,0.463764947,0.487394966,-0.002039621,0.00,"-57,108.29",No
Performance by Symbol,Data,MCD,MC DONALD'S-CORP,Stocks,Consumer Cyclicals,3.317936306,-2.929451626,-0.12042687,0.00,"-60,540.04",No
Performance by Symbol,Data,MSFT,MICROSOFT CORP,Stocks,Technology,1.014498795,2.652007719,0.031671653,0.00,"4,716.12",No
Performance by Symbol,Data,NVDA,NVIDIA CORP,Stocks,Technology,35.64935827,-3.381489693,-0.8378899,0.00,"975,547.60",No
Performance by Symbol,Data,ORCL,ORACLE CORP,Stocks,Technology,0.447865706,6.223337421,0.039966356,0.00,"18,512.29",No
Performance by Symbol,Data,PANW,PALO ALTO NETWORKS INC,Stocks,Technology,0.630864716,0.019454771,0.008113081,0.00,"-10,131.76",No
Performance by Symbol,Data,PDD,PDD HOLDINGS INC,Stocks,Technology,1.664493491,12.008488748,0.191461426,0.00,"-241,841.13",No
Performance by Symbol,Data,PLTR,PALANTIR TECHNOLOGIES INC-A,Stocks,Technology,0.231832062,-3.886043348,0.001109177,0.00,-303.65,No
Performance by Symbol,Data,RTX,RTX CORP,Stocks,Industrials,0.898057238,7.420618559,0.067347003,0.00,"-3,477.05",No
Performance by Symbol,Data,SE,SEA LTD-ADR,Stocks,Technology,0.832347005,-1.384688258,-0.003756944,0.00,"58,585.52",No
Performance by Symbol,Data,SNOW,SNOWFLAKE INC-CLASS A,Stocks,Technology,0.127083934,2.547074116,0.003568976,0.00,"3,164.05",No
Performance by Symbol,Data,TSM,TAIWAN SEMICONDUCTOR-SP ADR,Stocks,Technology,28.669647877,3.748534694,1.002600693,0.00,"1,980,535.86",No
Performance by Symbol,Data,VKTX,VIKING THERAPEUTICS INC,Stocks,Healthcare,0.08991998,-14.156164745,-0.01935943,0.00,"-85,248.86",No
Performance by Symbol,Data,Z74,SINGAPORE TELECOMMUNICATIONS,Stocks,Technology,0.68819968,5.410416147,0.035603863,0.00,"12,580.86",No
Performance by Symbol,Data,Total Stocks,,,,110.072581089,0.541609954,0.812213545,0.00,"2,956,961.25",
Performance by Symbol,Data,CAD,Canadian Dollar,Cash,Cash,0,0.060406449,-0,,,Yes
Performance by Symbol,Data,CHF,Swiss Franc,Cash,Cash,-0,0.608040657,-0,,,Yes
Performance by Symbol,Data,EUR,Euro,Cash,Cash,-0.001258505,1.660164999,-0.000019839,,,Yes
Performance by Symbol,Data,HKD,Hong Kong Dollar,Cash,Cash,-19.57806056,0.229857341,-0.043274184,,,Yes
Performance by Symbol,Data,JPY,Japanese Yen,Cash,Cash,-0.642396587,1.821756159,-0.011543943,,,Yes
Performance by Symbol,Data,MXN,Mexican Peso,Cash,Cash,-0,0.758159588,-0,,,Yes
Performance by Symbol,Data,SEK,Swedish Krona,Cash,Cash,0,1.227639036,0,,,Yes
Performance by Symbol,Data,SGD,Singapore Dollar,Cash,Cash,-4.290021673,1.842092163,-0.072338,,,Yes
Performance by Symbol,Data,USD,United States Dollar,Cash,Cash,-197.049524877,0.310530853,-0.616618462,,,Yes
Performance by Symbol,Data,Fees,Fees,Cash,Cash,-,-,-0.000297824,,,-
Performance by Symbol,Data,Total Cash,,,,-221.561246526,0.335441281,-0.743336163,,,
Performance by Symbol,Data,Total,,,,100,6.593675941,6.593675941,0.00,"11,345,777.45",
Performance by Long Short,MetaInfo,Analysis Period,"January 1, 2025 - January 27, 2025"
Performance by Long Short,Header,Long/Short,Symbol,Description,Sector,FinancialInstrument,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Long Short,Data,Long,DBA,INVESCO DB AGRICULTURE FUND,Basic Materials,ETFs,2.217251539,2.276877909,0.048905265,0.00,"100,732.78",No
Performance by Long Short,Data,Long,GLD,SPDR GOLD SHARES,Basic Materials,ETFs,26.020793638,4.898179189,1.264683704,0.00,"1,977,107.49",No
Performance by Long Short,Data,Long,IAUM,ISHARES GOLD TRUST MICRO,Basic Materials,ETFs,2.22630406,5.059064926,0.11111063,0.00,"212,415.90",No
Performance by Long Short,Data,Long,XME,SPDR S&P METALS & MINING ETF,Basic Materials,ETFs,1.200136811,4.847412596,0.063001962,0.00,"-60,894.87",No
Performance by Long Short,Data,Total Basic Materials,,,,,31.664486047,4.720502119,1.48993851,0.00,"2,229,361.30",
Performance by Long Short,Data,Long,2828,HANGSENG CHINA ENT INDEX-HKD,Broad,ETFs,6.143050417,1.739703711,0.100084135,0.00,"627,004.13",No
Performance by Long Short,Data,Long,CWB,SPDR BLOOMBERG CONVERTIBLE S,Broad,ETFs,4.578258816,2.41000837,0.12032182,0.00,"331,837.58",No
Performance by Long Short,Data,Long,DIA,SPDR DJIA TRUST,Broad,ETFs,1.301190845,3.547207949,0.048249651,0.00,"5,267.19",No
Performance by Long Short,Data,Long,EPI,WISDOMTREE INDIA EARNINGS,Broad,ETFs,2.672160171,-5.346533377,-0.167998954,0.00,"-325,635.48",No
Performance by Long Short,Data,Long,FPE,FT-PREFERRED SECUR & INC ETF,Broad,ETFs,4.661639241,0.135270142,-0.001794146,0.00,"-47,226.58",No
Performance by Long Short,Data,Long,IBIT,ISHARES BITCOIN TRUST ETF,Broad,ETFs,4.639702807,8.636412873,0.425179395,0.00,"936,634.22",No
Performance by Long Short,Data,Long,IJH,ISHARES CORE S&P MID-CAP ETF,Broad,ETFs,6.007257682,4.117942921,0.266529883,0.00,"138,171.07",No
Performance by Long Short,Data,Long,ISTB,ISHARES CORE 1-5 YEAR USD BO,Broad,ETFs,1.517682937,-0.132215269,-0.001169595,0.00,356.73,No
Performance by Long Short,Data,Long,IWM,ISHARES RUSSELL 2000 ETF,Broad,ETFs,12.157395541,2.79834138,0.378511952,0.00,"597,259.67",No
Performance by Long Short,Data,Long,LQD,ISHARES IBOXX INVESTMENT GRA,Broad,ETFs,3.217377911,0.688073559,0.023942071,0.00,"-56,153.23",No
Performance by Long Short,Data,Long,MBB,ISHARES MBS ETF,Broad,ETFs,0.552344537,0.395146297,0.002444968,0.00,"-2,699.49",No
Performance by Long Short,Data,Long,QQQ,INVESCO QQQ TRUST SERIES 1,Broad,ETFs,48.230065136,1.659111787,0.960225963,0.00,"2,202,240.04",No
Performance by Long Short,Data,Long,QQQ   250620C00500000,QQQ 20JUN25 500 C,Broad,Options,0.47106263,36.085903387,0.16711947,0.00,"103,721.14",No
Performance by Long Short,Data,Long,RSP,INVESCO S&P 500 EQUAL WEIGHT,Broad,ETFs,2.694539544,-1.163116053,-0.030983305,0.00,"-15,774.98",No
Performance by Long Short,Data,Long,SHYD,VANECK SH HI YLD MUNI,Broad,ETFs,0.40924427,-0.322385311,-0.000883687,0.00,"-1,332.87",No
Performance by Long Short,Data,Long,STIP,ISHARES 0-5 YEAR TIPS BOND E,Broad,ETFs,2.287058949,0.705581179,0.016579002,0.00,"10,979.59",No
Performance by Long Short,Data,Long,USHY,ISHARES BROAD USD HIGH YIELD,Broad,ETFs,2.236674514,1.415504234,0.033489995,0.00,"32,255.46",No
Performance by Long Short,Data,Long,VCIT,VANGUARD INT-TERM CORPORATE,Broad,ETFs,3.62914631,0.530535487,0.020509297,0.00,"-9,610.67",No
Performance by Long Short,Data,Total Broad,,,,,105.640574772,2.068955087,2.340168962,0.00,"4,527,293.54",
Performance by Long Short,Data,Long,1211,BYD CO LTD-H,Consumer Cyclicals,Stocks,1.299937868,2.530845603,0.033413223,0.00,"-7,430.45",No
Performance by Long Short,Data,Long,2020,ANTA SPORTS PRODUCTS LTD,Consumer Cyclicals,Stocks,0.075986882,4.884489381,0.003491897,0.00,"-1,480.03",No
Performance by Long Short,Data,Long,6181,LAOPU GOLD CO L-H,Consumer Cyclicals,Stocks,0.115555348,29.069167758,0.033510982,0.00,"23,649.04",No
Performance by Long Short,Data,Long,9618,JD.COM INC-CLASS A,Consumer Cyclicals,Stocks,0.340545722,15.726675742,0.052332048,0.00,"3,217.52",No
Performance by Long Short,Data,Long,9961,TRIP.COM GROUP LTD,Consumer Cyclicals,Stocks,0.954663354,2.470575237,0.019604783,0.00,"121,944.11",No
Performance by Long Short,Data,Long,AMZN,AMAZON.COM INC,Consumer Cyclicals,Stocks,0.677798924,4.543210272,0.032424751,0.00,"-2,504.26",No
Performance by Long Short,Data,Long,ANF,ABERCROMBIE & FITCH CO-CL A,Consumer Cyclicals,Stocks,0.167158824,-13.614098394,-0.019425135,0.00,"-10,137.35",No
Performance by Long Short,Data,Long,MCD,MC DONALD'S-CORP,Consumer Cyclicals,Stocks,3.317936306,-2.929451626,-0.12042687,0.00,"-60,540.04",No
Performance by Long Short,Data,Long,MCD   250117C00315000,MCD 17JAN25 315 C,Consumer Cyclicals,Options,0.000064657,-100,-0.000138628,0.00,"-4,957.03",No
Performance by Long Short,Data,Long,XHB,SPDR S&P HOMEBUILDERS ETF,Consumer Cyclicals,ETFs,0.889254136,6.042713546,0.058065721,0.00,"-40,513.52",No
Performance by Long Short,Data,Total Consumer Cyclicals,,,,,7.796308578,2.637217137,0.092577922,0.00,"21,247.99",
Performance by Long Short,Data,Long,6501.T,HITACHI LTD,Consumer Non-Cyc,Stocks,0.559873844,1.779467036,0.005823034,0.00,"42,473.79",No
Performance by Long Short,Data,Long,BRK B,BERKSHIRE HATHAWAY INC-CL B,Consumer Non-Cyc,Stocks,1.378118725,1.010150653,0.019245689,0.00,"-38,371.73",No
Performance by Long Short,Data,Long,KO,COCA-COLA CO/THE,Consumer Non-Cyc,Stocks,0.467447682,-1.113397474,-0.004500382,0.00,"-8,012.85",No
Performance by Long Short,Data,Total Consumer Non-Cyc,,,,,2.40544025,0.776672222,0.020566422,0.00,"-3,910.79",
Performance by Long Short,Data,Long,883,CNOOC LTD,Energy,Stocks,1.853587103,-2.725697904,-0.042768011,0.00,"-197,459.31",No
Performance by Long Short,Data,Long,CCJ,CAMECO CORP,Energy,Stocks,0.15713352,5.361610532,0.00879446,0.00,"-1,235.45",No
Performance by Long Short,Data,Long,HES,HESS CORP,Energy,Stocks,2.39344304,5.287416012,0.142445745,0.00,"-83,032.27",No
Performance by Long Short,Data,Long,XLE,ENERGY SELECT SECTOR SPDR,Energy,ETFs,9.173485203,5.53492828,0.552550504,0.00,"-221,427.21",No
Performance by Long Short,Data,Total Energy,,,,,13.577648866,4.307114177,0.660955394,0.00,"-503,154.24",
Performance by Long Short,Data,Long,1288,AGRICULTURAL BANK OF CHINA-H,Financials,Stocks,2.212516298,-0.200845384,-0.013937601,0.00,"310,174.10",No
Performance by Long Short,Data,Long,2318,PING AN INSURANCE GROUP CO-H,Financials,Stocks,1.041555305,-4.427054107,-0.056352977,0.00,"82,621.17",No
Performance by Long Short,Data,Long,6178.T,JAPAN POST HOLDINGS CO LTD,Financials,Stocks,0.146929442,9.099284967,0.012537745,0.00,"10,845.26",No
Performance by Long Short,Data,Long,BX,BLACKSTONE INC,Financials,Stocks,0.474832591,2.95169496,0.024413253,0.00,"-15,030.35",No
Performance by Long Short,Data,Long,D05,DBS GROUP HOLDINGS LTD,Financials,Stocks,2.435729148,1.123031312,0.020485827,0.00,"212,759.19",No
Performance by Long Short,Data,Long,GS,GOLDMAN SACHS GROUP INC,Financials,Stocks,1.799944848,10.16279697,0.188438661,0.00,"90,145.05",No
Performance by Long Short,Data,Long,ICE,INTERCONTINENTAL EXCHANGE IN,Financials,Stocks,0.225158489,3.60454667,0.008416278,0.00,"-3,541.08",No
Performance by Long Short,Data,Long,JPM,JPMORGAN CHASE & CO,Financials,Stocks,1.356488501,9.533596952,0.143031507,0.00,"98,489.29",No
Performance by Long Short,Data,Long,XLF,FINANCIAL SELECT SECTOR SPDR,Financials,ETFs,14.797733291,2.595111577,0.44988169,0.00,"1,550,328.90",No
Performance by Long Short,Data,Total Financials,,,,,24.490887913,2.834264534,0.776035887,0.00,"2,336,791.53",
Performance by Long Short,Data,Long,TLT,ISHARES 20+ YEAR TREASURY BD,Government,ETFs,6.883254631,0.328565619,0.033428176,0.00,"-445,425.78",No
Performance by Long Short,Data,Total Government,,,,,6.883254631,0.328565619,0.033428176,0.00,"-445,425.78",
Performance by Long Short,Data,Long,2359,WUXI APPTEC CO LTD-H,Healthcare,Stocks,0.208290926,-0.790866856,-0.003088264,0.00,"-1,036.83",No
Performance by Long Short,Data,Long,LLY,ELI LILLY & CO,Healthcare,Stocks,0.463764947,0.487394966,-0.002039621,0.00,"-57,108.29",No
Performance by Long Short,Data,Long,VKTX,VIKING THERAPEUTICS INC,Healthcare,Stocks,0.08991998,-14.156164745,-0.01935943,0.00,"-85,248.86",No
Performance by Long Short,Data,Long,XLV,HEALTH CARE SELECT SECTOR,Healthcare,ETFs,6.683710598,4.029855211,0.261998603,0.00,"-203,164.01",No
Performance by Long Short,Data,Total Healthcare,,,,,7.445686451,3.365380612,0.237393711,0.00,"-346,557.99",
Performance by Long Short,Data,Long,CAT,CATERPILLAR INC,Industrials,Stocks,0.454527526,11.803444811,0.053043377,0.00,"33,993.22",No
Performance by Long Short,Data,Long,CTAS,CINTAS CORP,Industrials,Stocks,2.90252807,6.731597289,0.200634263,0.00,"-15,357.11",No
Performance by Long Short,Data,Long,RTX,RTX CORP,Industrials,Stocks,0.898057238,7.420618559,0.067347003,0.00,"-3,477.05",No
Performance by Long Short,Data,Total Industrials,,,,,4.207267831,7.399636214,0.32122114,0.00,"15,159.05",
Performance by Long Short,Data,Long,1109,CHINA RESOURCES LAND LTD,Real Estate,Stocks,0.830909232,4.439900944,0.03818692,0.00,"-148,806.64",No
Performance by Long Short,Data,Long,688,CHINA OVERSEAS LAND & INVEST,Real Estate,Stocks,0.573990069,-1.439680496,-0.006205319,0.00,"-92,502.64",No
Performance by Long Short,Data,Long,9CI,CAPITALAND INVESTMENT LTD/SI,Real Estate,Stocks,1.286745019,-6.31048951,-0.082865736,0.00,"-181,740.64",No
Performance by Long Short,Data,Total Real Estate,,,,,2.69164432,-1.963748321,-0.050939774,0.00,"-423,049.91",
Performance by Long Short,Data,Long,1810,XIAOMI CORP-CLASS B,Technology,Stocks,0.919141417,7.922643834,0.067101158,0.00,"114,509.50",No
Performance by Long Short,Data,Long,3067,ISHARES HANG SENG TECH E-HKD,Technology,ETFs,1.081052287,4.834998362,0.051855216,0.00,"132,066.68",No
Performance by Long Short,Data,Long,3690,MEITUAN-CLASS B,Technology,Stocks,0.360926617,-0.117892902,0.001115495,0.00,"-19,608.25",No
Performance by Long Short,Data,Long,700,TENCENT HOLDINGS LTD,Technology,Stocks,3.130207904,-5.505655896,-0.179486199,0.00,"74,551.76",No
Performance by Long Short,Data,Long,941,CHINA MOBILE LTD,Technology,Stocks,1.828584447,-1.481768057,-0.030257578,0.00,"26,325.61",No
Performance by Long Short,Data,Long,992,LENOVO GROUP LTD,Technology,Stocks,0.092514742,-6.050743588,-0.006428349,0.00,"-14,728.90",No
Performance by Long Short,Data,Long,9988,ALIBABA GROUP HOLDING LTD,Technology,Stocks,0.475577537,5.975791792,0.026889535,0.00,608.27,No
Performance by Long Short,Data,Long,AAPL,APPLE INC,Technology,Stocks,0.714291154,-12.291111111,-0.093346737,0.00,"-37,146.05",No
Performance by Long Short,Data,Long,ASML,ASML HOLDING NV-NY REG SHS,Technology,Stocks,0.557287782,2.566487027,0.016968367,0.00,"-2,122.98",No
Performance by Long Short,Data,Long,BILI,BILIBILI INC-SPONSORED ADR,Technology,Stocks,0.064140763,-6.732149322,-0.004704258,0.00,"-4,539.31",No
Performance by Long Short,Data,Long,CRM,SALESFORCE INC,Technology,Stocks,0.494825113,-2.777794659,-0.013496239,0.00,"-34,215.73",No
Performance by Long Short,Data,Long,IGV,ISHARES EXPANDED TECH-SOFTWA,Technology,ETFs,1.650227719,-0.131422559,0.004715327,0.00,"-59,897.76",No
Performance by Long Short,Data,Long,MSFT,MICROSOFT CORP,Technology,Stocks,1.014498795,2.652007719,0.031671653,0.00,"4,716.12",No
Performance by Long Short,Data,Long,NVDA,NVIDIA CORP,Technology,Stocks,35.64935827,-3.381489693,-0.8378899,0.00,"975,547.60",No
Performance by Long Short,Data,Long,NVDA  250321C00135000,NVDA 21MAR25 135 C,Technology,Options,0.185904862,64.700560421,0.104611809,0.00,"70,681.37",No
Performance by Long Short,Data,Long,ORCL,ORACLE CORP,Technology,Stocks,0.447865706,6.223337421,0.039966356,0.00,"18,512.29",No
Performance by Long Short,Data,Long,PANW,PALO ALTO NETWORKS INC,Technology,Stocks,0.630864716,0.019454771,0.008113081,0.00,"-10,131.76",No
Performance by Long Short,Data,Long,PDD,PDD HOLDINGS INC,Technology,Stocks,1.664493491,12.008488748,0.191461426,0.00,"-241,841.13",No
Performance by Long Short,Data,Long,PLTR,PALANTIR TECHNOLOGIES INC-A,Technology,Stocks,0.231832062,-3.886043348,0.001109177,0.00,-303.65,No
Performance by Long Short,Data,Long,SE,SEA LTD-ADR,Technology,Stocks,0.832347005,-1.384688258,-0.003756944,0.00,"58,585.52",No
Performance by Long Short,Data,Long,SNOW,SNOWFLAKE INC-CLASS A,Technology,Stocks,0.127083934,2.547074116,0.003568976,0.00,"3,164.05",No
Performance by Long Short,Data,Long,TSM,TAIWAN SEMICONDUCTOR-SP ADR,Technology,Stocks,28.669647877,3.748534694,1.002600693,0.00,"1,980,535.86",No
Performance by Long Short,Data,Long,XLK,TECHNOLOGY SELECT SECT SPDR,Technology,ETFs,8.519748674,1.24370661,0.125693055,0.00,"465,690.79",No
Performance by Long Short,Data,Long,XSW,SPDR S&P SOFTWARE & SER ETF,Technology,ETFs,1.232513602,0.910496185,0.016590469,0.00,"-22,500.39",No
Performance by Long Short,Data,Long,Z74,SINGAPORE TELECOMMUNICATIONS,Technology,Stocks,0.68819968,5.410416147,0.035603863,0.00,"12,580.86",No
Performance by Long Short,Data,Total Technology,,,,,90.707728365,0.125612008,0.322935605,0.00,"3,491,040.36",
Performance by Long Short,Data,Long,GOOG,ALPHABET INC-CL C,Telecomm,Stocks,0.856013994,3.192557375,0.029374436,0.00,"35,703.09",No
Performance by Long Short,Data,Total Telecomm,,,,,0.856013994,3.192557375,0.029374436,0.00,"35,703.09",
Performance by Long Short,Data,Long,XLU,UTILITIES SELECT SECTOR SPDR,Utilities,ETFs,0.698707575,3.176792506,0.024626688,0.00,"-14,122.69",No
Performance by Long Short,Data,Total Utilities,,,,,0.698707575,3.176792506,0.024626688,0.00,"-14,122.69",
Performance by Long Short,Data,Long,CAD,Canadian Dollar,Cash,Cash,0,0.060406449,-0,,,Yes
Performance by Long Short,Data,Long,SEK,Swedish Krona,Cash,Cash,0,1.227639036,0,,,Yes
Performance by Long Short,Data,Long,Fees,Fees,Cash,Cash,-,-,0,,,-
Performance by Long Short,Data,Total Cash,,,,,0,1.107367999,0,,,
Performance by Long Short,Data,Long,ESH5,ES 21MAR25,Unclassified,Futures,6.787513737,2.47407657,0.179847837,0.00,"94,960.50",No
Performance by Long Short,Data,Long,EWF5 C6075,ES 31JAN25 6075 C,Unclassified,Futures Options,0.058759789,154.682975207,0.088879068,0.00,"8,866.50",No
Performance by Long Short,Data,Long,NQH5,NQ 21MAR25,Unclassified,Futures,16.070682242,102.653801959,14.043744042,0.00,"-2,277.60",No
Performance by Long Short,Data,Long,QNEF5 C22200,NQ 31JAN25 22200 C,Unclassified,Futures Options,0.07625602,-73.021014493,-0.052357111,0.00,"-168,669.20",No
Performance by Long Short,Data,Total Unclassified,,,,,22.983933926,67.990645702,14.289633529,0.00,"-67,119.80",
Performance by Long Short,Data,Total Long,,,,322.05%,5.986088264,21.039969154,0.00,"10,853,255.65",
Performance by Long Short,Data,Short,GLD   241231C00254000,GLD 31DEC24 254 C,Basic Materials,Options,0,0,0,0.00,"5,215.02",No
Performance by Long Short,Data,Short,GLD   250124C00252500,GLD 24JAN25 252.5 C,Basic Materials,Options,-0.011630691,-100,0.008051593,0.00,0.00,No
Performance by Long Short,Data,Short,GLD   250124C00254000,GLD 24JAN25 254 C,Basic Materials,Options,-0.007071353,-100,0.004209531,0.00,0.00,No
Performance by Long Short,Data,Short,GLD   250127C00255000,GLD 27JAN25 255 C,Basic Materials,Options,-0.005985381,-78.859501379,0.004078894,0.00,"2,929.23",No
Performance by Long Short,Data,Short,GLD   250127P00250000,GLD 27JAN25 250 P,Basic Materials,Options,-0.001801036,-93.156916994,0.003178236,0.00,"2,249.77",No
Performance by Long Short,Data,Total Basic Materials,,,,,-0.019462961,-95.310990733,0.019513039,0.00,"10,394.02",
Performance by Long Short,Data,Short,DIA   250124C00439000,DIA 24JAN25 439 C,Broad,Options,-0.004193503,-100,0.001645953,0.00,0.00,No
Performance by Long Short,Data,Short,HCF FEB25 80 C,2828 27FEB25 80 C,Broad,Options,-0.005641388,12.151866152,-0.000831851,0.00,-704.92,No
Performance by Long Short,Data,Short,IBIT  250124C00060000,IBIT 24JAN25 60 C,Broad,Options,-0.008244942,-100,0.009278045,0.00,"3,382.20",No
Performance by Long Short,Data,Short,IBIT  250124C00063000,IBIT 24JAN25 63 C,Broad,Options,-0.003855982,-100,0.006111767,0.00,"4,289.40",No
Performance by Long Short,Data,Short,IJH   250117C00063000,IJH 17JAN25 63 C,Broad,Options,-0.001687207,-100,0.001316516,0.00,0.00,No
Performance by Long Short,Data,Short,QQQ   241231C00550000,QQQ 31DEC24 550 C,Broad,Options,0,0,0,0.00,"3,389.57",No
Performance by Long Short,Data,Short,QQQ   250103C00519000,QQQ 03JAN25 519 C,Broad,Options,-0.000842732,-100,0.001685463,0.00,"1,066.15",No
Performance by Long Short,Data,Short,QQQ   250106C00529000,QQQ 06JAN25 529 C,Broad,Options,-0.000592447,-100,0.001184895,0.00,786.16,No
Performance by Long Short,Data,Short,QQQ   250110C00535000,QQQ 10JAN25 535 C,Broad,Options,-0.002015654,-100,0.007779343,0.00,"5,215.30",No
Performance by Long Short,Data,Short,QQQ   250121C00525000,QQQ 21JAN25 525 C,Broad,Options,-0.0024006,-100,0.003229693,0.00,0.00,No
Performance by Long Short,Data,Total Broad,,,,,-0.010232089,-94.595408491,0.031403808,0.00,"17,423.87",
Performance by Long Short,Data,Short,AMZN  250131C00242500,AMZN 31JAN25 242.5 C,Consumer Cyclicals,Options,-0.001940684,-68.972261429,0.001220281,0.00,891.73,No
Performance by Long Short,Data,Short,ANA JAN25 85 C,2020 27JAN25 85 C,Consumer Cyclicals,Options,-0.000204111,-94.563327548,0.000409752,0.00,285.56,No
Performance by Long Short,Data,Short,ANF   250103P00155000,ANF 03JAN25 155 P,Consumer Cyclicals,Options,-0.000573183,-100,0.001146365,0.00,725.14,No
