Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 11, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66430183.14176565,0.193167485,0.151285323,20250205 - 20250211,,,0.07140134,20250205,-0.002375159,20250211,78274.25,0,0,-472187.0256944,-3633.161035,525620.053046873,128074.116317473
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 11, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,0.49444745,3.29295173,3.29295173,22.384632961,41.121523016,95.791732912,151.122207661
Historical Performance Benchmark Comparison,Data,EFA,1.627965674,6.507075784,6.507075784,10.318763966,14.472926609,34.72406168,41.632179261
Historical Performance Benchmark Comparison,Data,VT,0.900305608,3.983656793,3.983656793,17.901143829,26.150219622,64.568981747,88.616797264
Historical Performance Benchmark Comparison,Data,U8251256,0.193167475,6.792460298,6.792460298,54.589043323,34.415349887,-54.702715641,< -2000000
Performance by Long Short,Data,Long,SEK,Swedish Krona,Cash,Cash,0,2.196472769,0,,,Yes
Performance by Long Short,Data,Long,SGD,Singapore Dollar,Cash,Cash,0.059078127,0.465907114,0.000274624,,,Yes
Performance by Long Short,Data,Long,USD,United States Dollar,Cash,Cash,-0.371026447,-14.604365014,0.088487232,,,Yes
Performance by Long Short,Data,Long,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Long Short,Data,Total Cash,,,,,4.386046201,1.93801583,0.080303982,,,
Performance by Long Short,Data,Total Long,,,,100.01%,0.181885647,0.181900247,"61,521.44","2,426.81",
Performance by Long Short,Data,Short,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,Options,0,0,0,0.00,"2,635.35",No
Performance by Long Short,Data,Short,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,Options,0,0,0,0.00,"3,297.77",No
Performance by Long Short,Data,Short,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,Options,0,0,0,0.00,"2,727.84",No
Performance by Long Short,Data,Short,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,Options,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,Options,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Long Short,Data,Short,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,Options,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Long Short,Data,Total Technology,,,,,-0.007625426,-100,0.011252455,0.00,"11,541.86",
Performance by Long Short,Data,Short,CHF,Swiss Franc,Cash,Cash,-0,-0.23690205,0,,,Yes
Performance by Long Short,Data,Short,EUR,Euro,Cash,Cash,-0.000004079,3.956256464,-0.000000156,,,Yes
Performance by Long Short,Data,Short,MXN,Mexican Peso,Cash,Cash,-0,0.612215351,-0,,,Yes
Performance by Long Short,Data,Short,Fees,Fees,Cash,Cash,-,-,0,,,-
Performance by Long Short,Data,Total Cash,,,,,-0.000004079,3.955969228,-0.000000156,,,
Performance by Long Short,Data,Total Short,,,,-0.01%,-99.964791645,0.011252299,0.00,"11,541.86",
Performance by Long Short,Data,Total,,,,,100.00%,0.193167485,0.193167485,"61,521.44","13,968.67",
Projected Income,MetaInfo,Analysis Period,"February 11, 2025"
Projected Income,Header,Financial Instrument,Symbol,Description,Frequency,Quantity,Price,Value,Current Yield %,Principal,Estimated Annual Income,Estimated 2025 Remaining Income
Projected Income,Data,ETFs,DIA,Ordinary Dividend,1,-,-,0,N/A,-,227.37,227.37
Projected Income,Data,ETFs,SGOV,Ordinary Dividend,12,625000,100.43,62768750,5.005653689,-,3141986.25,2914863.75
Projected Income,Data,,Total ETFs,,,,,62768750,5.006015924,,3142213.62,2915091.12
Projected Income,Data,Stocks,CAT,Ordinary Dividend,1,-,-,0,N/A,-,789.6,789.6
Projected Income,Data,,Total Stocks,,,,,0,N/A,,789.6,789.6
Projected Income,Data,Cash,HKD,Credit Interest,12,23884932.52,0.12834,3065392.2396168,3.420434826,-,104849.743707,96112.26506475
Projected Income,Data,Cash,JPY,Credit Interest,12,8325646,0.0065577,54597.0887742,-0.255115339,-,-139.285548,-127.678419
Projected Income,Data,Cash,SGD,Credit Interest,12,53084.4,0.739,39229.3716,1.258279268,-,493.61505,452.4804625
Projected Income,Data,Cash,USD,Debit Interest,12,-236695.5,1,-236695.5,-5.539268807,-,-13111.2,-12018.6
Projected Income,Data,,Total Cash,,,,,2922523.199991,3.151142588,,92092.873209,84418.46710825
Projected Income,Data,,Total,,,,,65691273.199991,4.924696898,,3235096.093209,3000299.18710825
Trade Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Trade Summary,Header,Financial Instrument,Currency,Symbol,Description,Sector,Quantity Bought,Average Price Bought,Proceeds Bought,Proceeds Bought in Base,Quantity Sold,Average Price Sold,Proceeds Sold,Proceeds Sold in Base
Trade Summary,Data,ETFs,United States Dollar,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,631800,100.339766223,-63394664.30000003,-63394664.30000003,-6800,100.42,682856,682856
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,20,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,10,0,0,0,-10,1.07,1070,1070
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Stocks,United States Dollar,NVDA,NVIDIA CORP,Technology,0,0,0,0,-1000,126,126000,126000
Interest Details,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Interest Details,Header,Date,Description,Amount
Interest Details,Data,20250205,EUR Debit Interest Paid for January 2025,-2.996064
Interest Details,Data,20250205,HKD Debit Interest Paid for January 2025,-61317.7245126
Interest Details,Data,20250205,USD Credit Interest Received for January 2025,27015.42
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-428396.64
Interest Details,Data,20250205,JPY Credit Interest Paid for January 2025,-1.0812945
Interest Details,Data,20250205,JPY Debit Interest Paid for January 2025,-370.1500439
Interest Details,Data,20250205,SGD Credit Interest Received for January 2025,2.5061686
Interest Details,Data,20250205,SGD Debit Interest Paid for January 2025,-9111.479948
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-4.88
Fee Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Fee Summary,Header,Date,Description,Amount
Fee Summary,Data,20250204,J*********61:cme ,-140
Fee Summary,Data,20250204,J*********61:hkfe Np L2 For Feb 2025 ,-12.83
Fee Summary,Data,20250204,J*********61:hsi Pro For Feb 2025 ,-2.76
Fee Summary,Data,20250204,J*********61:opra Pro For Feb 2025 ,-32.75
Disclosure,"IMPORTANT NOTE: This portfolio analysis was generated using Interactive Brokers' PortfolioAnalyst tool, which allows Interactive Brokers clients to generate analyses of their accounts using market data provided by third parties along with trade and account data contained in Interactive Brokers' systems. This analysis is for information purposes only and is provided AS IS. Interactive Brokers makes no warranty of any kind, express or implied, as to this report analysis and its contents. The data provided for use in this Portfolio Analysis is believed to be accurate but completeness and accuracy of the information is not guaranteed, and Interactive Brokers has no liability with respect thereto. The data regarding accounts held outside of Interactive Brokers is obtained either directly from you or from the financial institutions holding those accounts through a third-party service provider and Interactive Brokers has not reviewed its accuracy.

This material in this analysis is intended only as a reference and should not be relied upon for the maintenance of your books and records for tax, accounting, financial, or regulatory reporting or for any other purposes. This analysis is not an offer or a solicitation of an offer to buy or sell any security. This material does not and is not intended to take into account the particular financial conditions, investment objectives or requirements of individual customers. Before acting on this material, you should consider whether it is suitable for your particular circumstances and, as necessary, seek professional advice."
