Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 14, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66615203.069839686,0.472223356,0.301267717,20250210 - 20250214,0.472223356,20250203 - 20250214,0.225987213,20250213,-0.002375159,20250211,126201.15,0,0,-472187.0256944,-3633.161035,662713.081120913,313094.044391513
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 14, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,1.293912163,4.114679418,4.114679418,25.170743244,44.989106754,95.994413115,153.119963246
Historical Performance Benchmark Comparison,Data,EFA,3.394750126,8.358682714,8.358682714,13.793169829,18.248128157,36.631210686,44.094429987
Historical Performance Benchmark Comparison,Data,VT,1.998843644,5.115764385,5.115764385,20.935306099,29.774597955,65.116059779,90.670336396
Historical Performance Benchmark Comparison,Data,U8251256,0.472223343,7.089896376,7.089896376,57.219133476,39.911732877,-47.558549717,< -2000000
Performance by Symbol,Data,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Symbol,Data,Total Cash,,,,4.724952911,5.796323262,0.286824995,,,
Performance by Symbol,Data,Total,,,,100,0.472223356,0.472223356,"109,448.34","13,968.67",
Performance by Long Short,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Performance by Long Short,Header,Long/Short,Symbol,Description,Sector,FinancialInstrument,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Long Short,Data,Long,DIA,SPDR DJIA TRUST,Broad,ETFs,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Broad,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,ETFs,95.114930938,0.154151981,0.146459211,"96,745.79",507.67,Yes
Performance by Long Short,Data,Total Government,,,,,95.114930938,0.154151981,0.146459211,"96,745.79",507.67,
Performance by Long Short,Data,Long,CAT,CATERPILLAR INC,Industrials,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Industrials,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,BILI,BILIBILI INC-SPONSORED ADR,Technology,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Long,NVDA,NVIDIA CORP,Technology,Stocks,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
Performance by Long Short,Data,Long,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,Options,0.053362756,38.503974563,0.018229157,"12,702.55",0.00,Yes
Performance by Long Short,Data,Total Technology,,,,,0.164691407,19.522234852,0.027164568,"12,702.55","1,919.14",
Performance by Long Short,Data,Long,CAD,Canadian Dollar,Cash,Cash,0,2.421592411,0,,,Yes
Performance by Long Short,Data,Long,HKD,Hong Kong Dollar,Cash,Cash,4.613545631,-0.091238973,-0.00423953,,,Yes
Performance by Long Short,Data,Long,JPY,Japanese Yen,Cash,Cash,0.081874545,1.892639886,0.001530341,,,Yes
Performance by Long Short,Data,Long,SEK,Swedish Krona,Cash,Cash,0,3.784725691,0,,,Yes
Performance by Long Short,Data,Long,SGD,Singapore Dollar,Cash,Cash,0.059110072,1.499514362,0.000882034,,,Yes
Performance by Long Short,Data,Long,USD,United States Dollar,Cash,Cash,-0.029601653,9.792345512,0.288945873,,,Yes
Performance by Long Short,Data,Long,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Long Short,Data,Total Cash,,,,,4.724957,5.796323184,0.286825204,,,
Performance by Long Short,Data,Total Long,,,,100.00%,0.460910137,0.460924788,"109,448.34","2,426.81",
Performance by Long Short,Data,Short,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,Options,0,0,0,0.00,"2,635.35",No
Performance by Long Short,Data,Short,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,Options,0,0,0,0.00,"3,297.77",No
Performance by Long Short,Data,Short,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,Options,0,0,0,0.00,"2,727.84",No
Performance by Long Short,Data,Short,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,Options,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,Options,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Long Short,Data,Short,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,Options,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Long Short,Data,Total Technology,,,,,-0.007625426,-100,0.011252455,0.00,"11,541.86",
Performance by Long Short,Data,Short,CHF,Swiss Franc,Cash,Cash,-0,1.275626424,-0,,,Yes
Performance by Long Short,Data,Short,EUR,Euro,Cash,Cash,-0.000004089,5.260475084,-0.000000208,,,Yes
Performance by Long Short,Data,Short,MXN,Mexican Peso,Cash,Cash,-0,1.863533889,-0,,,Yes
Performance by Long Short,Data,Short,Fees,Fees,Cash,Cash,-,-,0,,,-
Performance by Long Short,Data,Total Cash,,,,,-0.000004089,5.260186641,-0.000000208,,,
Performance by Long Short,Data,Total Short,,,,0.00%,-99.964349926,0.011252248,0.00,"11,541.86",
Performance by Long Short,Data,Total,,,,,100.00%,0.472223356,0.472223356,"109,448.34","13,968.67",
Projected Income,MetaInfo,Analysis Period,"February 14, 2025"
Projected Income,Header,Financial Instrument,Symbol,Description,Frequency,Quantity,Price,Value,Current Yield %,Principal,Estimated Annual Income,Estimated 2025 Remaining Income
Projected Income,Data,ETFs,DIA,Ordinary Dividend,1,-,-,0,N/A,-,227.37,227.37
Projected Income,Data,ETFs,SGOV,Ordinary Dividend,12,625000,100.5,62812500,5.002167164,-,3141986.25,2914863.75
Projected Income,Data,,Total ETFs,,,,,62812500,5.002529146,,3142213.62,2915091.12
Projected Income,Data,Stocks,CAT,Ordinary Dividend,1,-,-,0,N/A,-,789.6,789.6
Projected Income,Data,,Total Stocks,,,,,0,N/A,,789.6,789.6
Projected Income,Data,Cash,HKD,Credit Interest,12,23884932.52,0.12846,3068258.4315192,2.767467312,-,84913.049142,77836.9617135
Projected Income,Data,Cash,SGD,Credit Interest,12,53084.4,0.74652,39628.566288,1.409547814,-,558.58359,512.0349575
Projected Income,Data,Cash,USD,Credit Interest,12,577541.84,1,577541.84,3.763675373,-,21736.8,19925.4
Projected Income,Data,,Total Cash,,,,,3685428.837807199,2.908981219,,107208.432732,98274.396671
Projected Income,Data,,Total,,,,,66497928.8378072,4.887688548,,3250211.652732,3014155.116671
Trade Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Trade Summary,Header,Financial Instrument,Currency,Symbol,Description,Sector,Quantity Bought,Average Price Bought,Proceeds Bought,Proceeds Bought in Base,Quantity Sold,Average Price Sold,Proceeds Sold,Proceeds Sold in Base
Trade Summary,Data,ETFs,United States Dollar,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,631800,100.339766223,-63394664.30000003,-63394664.30000003,-6800,100.42,682856,682856
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,20,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,10,0,0,0,-10,1.07,1070,1070
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Stocks,United States Dollar,NVDA,NVIDIA CORP,Technology,0,0,0,0,-1000,126,126000,126000
Interest Details,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Interest Details,Header,Date,Description,Amount
Interest Details,Data,20250205,EUR Debit Interest Paid for January 2025,-2.996064
Interest Details,Data,20250205,HKD Debit Interest Paid for January 2025,-61317.7245126
Interest Details,Data,20250205,USD Credit Interest Received for January 2025,27015.42
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-428396.64
Interest Details,Data,20250205,JPY Credit Interest Paid for January 2025,-1.0812945
Interest Details,Data,20250205,JPY Debit Interest Paid for January 2025,-370.1500439
Interest Details,Data,20250205,SGD Credit Interest Received for January 2025,2.5061686
Interest Details,Data,20250205,SGD Debit Interest Paid for January 2025,-9111.479948
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-4.88
Fee Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Fee Summary,Header,Date,Description,Amount
Fee Summary,Data,20250204,J*********61:cme ,-140
Fee Summary,Data,20250204,J*********61:hkfe Np L2 For Feb 2025 ,-12.83
Fee Summary,Data,20250204,J*********61:hsi Pro For Feb 2025 ,-2.76
Fee Summary,Data,20250204,J*********61:opra Pro For Feb 2025 ,-32.75
Disclosure,"IMPORTANT NOTE: This portfolio analysis was generated using Interactive Brokers' PortfolioAnalyst tool, which allows Interactive Brokers clients to generate analyses of their accounts using market data provided by third parties along with trade and account data contained in Interactive Brokers' systems. This analysis is for information purposes only and is provided AS IS. Interactive Brokers makes no warranty of any kind, express or implied, as to this report analysis and its contents. The data provided for use in this Portfolio Analysis is believed to be accurate but completeness and accuracy of the information is not guaranteed, and Interactive Brokers has no liability with respect thereto. The data regarding accounts held outside of Interactive Brokers is obtained either directly from you or from the financial institutions holding those accounts through a third-party service provider and Interactive Brokers has not reviewed its accuracy.

This material in this analysis is intended only as a reference and should not be relied upon for the maintenance of your books and records for tax, accounting, financial, or regulatory reporting or for any other purposes. This analysis is not an offer or a solicitation of an offer to buy or sell any security. This material does not and is not intended to take into account the particular financial conditions, investment objectives or requirements of individual customers. Before acting on this material, you should consider whether it is suitable for your particular circumstances and, as necessary, seek professional advice."
