Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 12, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66435488.51226367,0.201169297,0.087819746,20250206 - 20250212,,,0.07140134,20250205,-0.002375159,20250211,83235.25,0,0,-472187.0256944,-3633.161035,525964.423544897,133379.486815497
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 12, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,0.231475551,3.022656759,3.022656759,22.064379254,43.468366444,94.942838008,150.465075994
Historical Performance Benchmark Comparison,Data,EFA,2.006562342,6.903848697,6.903848697,10.729736636,16.660517502,34.312394359,42.159804416
Historical Performance Benchmark Comparison,Data,VT,0.801189395,3.881511747,3.881511747,17.785327381,28.250805202,63.59184958,88.431515537
Historical Performance Benchmark Comparison,Data,U8251256,0.201169292,6.80098916,6.80098916,54.601389407,39.534278883,-52.555615248,< -2000000
Performance by Long Short,Data,Long,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,Options,0.051810668,21.124324324,0.010008959,"7,236.65",0.00,Yes
Performance by Long Short,Data,Total Technology,,,,,0.190971482,4.524436818,0.018943636,"7,236.65","1,919.14",
Performance by Long Short,Data,Long,CAD,Canadian Dollar,Cash,Cash,0,1.523845495,0,,,Yes
Performance by Long Short,Data,Long,HKD,Hong Kong Dollar,Cash,Cash,4.615268858,-0.175884944,-0.008143628,,,Yes
Performance by Long Short,Data,Long,JPY,Japanese Yen,Cash,Cash,0.081971134,0.506714987,0.000411871,,,Yes
Performance by Long Short,Data,Long,SEK,Swedish Krona,Cash,Cash,0,1.931209003,0,,,Yes
Performance by Long Short,Data,Long,SGD,Singapore Dollar,Cash,Cash,0.059078266,0.485948273,0.000286409,,,Yes
Performance by Long Short,Data,Long,USD,United States Dollar,Cash,Cash,-0.237010713,-14.595883054,0.088556931,,,Yes
Performance by Long Short,Data,Long,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Long Short,Data,Total Cash,,,,,4.519343053,1.947707848,0.080822801,,,
Performance by Long Short,Data,Total Long,,,,100.01%,0.189886567,0.189901168,"66,482.44","2,426.81",
Performance by Long Short,Data,Short,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,Options,0,0,0,0.00,"2,635.35",No
Performance by Long Short,Data,Short,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,Options,0,0,0,0.00,"3,297.77",No
Performance by Long Short,Data,Short,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,Options,0,0,0,0.00,"2,727.84",No
Performance by Long Short,Data,Short,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,Options,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Long Short,Data,Short,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,Options,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Long Short,Data,Short,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,Options,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Long Short,Data,Total Technology,,,,,-0.007625426,-100,0.011252455,0.00,"11,541.86",
Performance by Long Short,Data,Short,CHF,Swiss Franc,Cash,Cash,-0,-0.273348519,0,,,Yes
Performance by Long Short,Data,Short,EUR,Euro,Cash,Cash,-0.000004081,4.166937933,-0.000000165,,,Yes
Performance by Long Short,Data,Short,MXN,Mexican Peso,Cash,Cash,-0,0.715630106,-0,,,Yes
Performance by Long Short,Data,Short,Fees,Fees,Cash,Cash,-,-,0,,,-
Performance by Long Short,Data,Total Cash,,,,,-0.000004082,4.166640115,-0.000000165,,,
Performance by Long Short,Data,Total Short,,,,-0.01%,-99.964720294,0.011252291,0.00,"11,541.86",
Performance by Long Short,Data,Total,,,,,100.00%,0.201169297,0.201169297,"66,482.44","13,968.67",
Projected Income,MetaInfo,Analysis Period,"February 12, 2025"
Projected Income,Header,Financial Instrument,Symbol,Description,Frequency,Quantity,Price,Value,Current Yield %,Principal,Estimated Annual Income,Estimated 2025 Remaining Income
Projected Income,Data,ETFs,DIA,Ordinary Dividend,1,-,-,0,N/A,-,227.37,227.37
Projected Income,Data,ETFs,SGOV,Ordinary Dividend,12,625000,100.44,62775000,5.005155317,-,3141986.25,2914863.75
Projected Income,Data,,Total ETFs,,,,,62775000,5.005517515,,3142213.62,2915091.12
Projected Income,Data,Stocks,CAT,Ordinary Dividend,1,-,-,0,N/A,-,789.6,789.6
Projected Income,Data,,Total Stocks,,,,,0,N/A,,789.6,789.6
Projected Income,Data,Cash,HKD,Credit Interest,12,23884932.52,0.12837,3066108.7875924,3.030891544,-,92930.431968,85186.229304
Projected Income,Data,Cash,SGD,Credit Interest,12,53084.4,0.73912,39235.741728,1.35454107,-,531.464236,487.175549667
Projected Income,Data,Cash,USD,Credit Interest,12,444800.47,1,444800.47,3.744060792,-,16653.6,15265.8
Projected Income,Data,,Total Cash,,,,,3550144.9993204,3.101718274,,110115.496204,100939.204853667
Projected Income,Data,,Total,,,,,66325144.9993204,4.90480453,,3253118.716204,3016819.924853667
Trade Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Trade Summary,Header,Financial Instrument,Currency,Symbol,Description,Sector,Quantity Bought,Average Price Bought,Proceeds Bought,Proceeds Bought in Base,Quantity Sold,Average Price Sold,Proceeds Sold,Proceeds Sold in Base
Trade Summary,Data,ETFs,United States Dollar,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,631800,100.339766223,-63394664.30000003,-63394664.30000003,-6800,100.42,682856,682856
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00126000,NVDA 31JAN25 126 C,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00115000,NVDA 31JAN25 115 P,Technology,20,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250131P00119000,NVDA 31JAN25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,10,0,0,0,-10,1.07,1070,1070
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Stocks,United States Dollar,NVDA,NVIDIA CORP,Technology,0,0,0,0,-1000,126,126000,126000
Interest Details,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Interest Details,Header,Date,Description,Amount
Interest Details,Data,20250205,EUR Debit Interest Paid for January 2025,-2.996064
Interest Details,Data,20250205,HKD Debit Interest Paid for January 2025,-61317.7245126
Interest Details,Data,20250205,USD Credit Interest Received for January 2025,27015.42
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-428396.64
Interest Details,Data,20250205,JPY Credit Interest Paid for January 2025,-1.0812945
Interest Details,Data,20250205,JPY Debit Interest Paid for January 2025,-370.1500439
Interest Details,Data,20250205,SGD Credit Interest Received for January 2025,2.5061686
Interest Details,Data,20250205,SGD Debit Interest Paid for January 2025,-9111.479948
Interest Details,Data,20250205,USD Debit Interest Paid for January 2025,-4.88
Fee Summary,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Fee Summary,Header,Date,Description,Amount
Fee Summary,Data,20250204,J*********61:cme ,-140
Fee Summary,Data,20250204,J*********61:hkfe Np L2 For Feb 2025 ,-12.83
Fee Summary,Data,20250204,J*********61:hsi Pro For Feb 2025 ,-2.76
Fee Summary,Data,20250204,J*********61:opra Pro For Feb 2025 ,-32.75
Disclosure,"IMPORTANT NOTE: This portfolio analysis was generated using Interactive Brokers' PortfolioAnalyst tool, which allows Interactive Brokers clients to generate analyses of their accounts using market data provided by third parties along with trade and account data contained in Interactive Brokers' systems. This analysis is for information purposes only and is provided AS IS. Interactive Brokers makes no warranty of any kind, express or implied, as to this report analysis and its contents. The data provided for use in this Portfolio Analysis is believed to be accurate but completeness and accuracy of the information is not guaranteed, and Interactive Brokers has no liability with respect thereto. The data regarding accounts held outside of Interactive Brokers is obtained either directly from you or from the financial institutions holding those accounts through a third-party service provider and Interactive Brokers has not reviewed its accuracy.

This material in this analysis is intended only as a reference and should not be relied upon for the maintenance of your books and records for tax, accounting, financial, or regulatory reporting or for any other purposes. This analysis is not an offer or a solicitation of an offer to buy or sell any security. This material does not and is not intended to take into account the particular financial conditions, investment objectives or requirements of individual customers. Before acting on this material, you should consider whether it is suitable for your particular circumstances and, as necessary, seek professional advice."
